num,smiles,logBB,BBB+/BBB-,predictions
190,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,-0.78,BBB+,20.543960339999998
191,Cc1c(CCOC(=O)c2cc(=O)c3c(Cl)cc(Cl)cc3[nH]2)sc[n+]1C,-0.78,BBB+,14.973746813999975
192,NC(Cc1ccc(O)c(O)c1)C(=O)O,-0.77,BBB+,11.589535379999989
193,Oc1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,-0.77,BBB+,7.046591728879995
194,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-0.76,BBB+,15.893693234000004
195,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,-0.74,BBB+,13.280474620000007
196,CN(C)Cc1ccc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,-0.73,BBB+,11.745750525546658
197,CN(C)Cc1ccc(SCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,-0.73,BBB+,13.204615609626657
198,CN(C)Cc1ccc(CSCCNc2[nH]ccc2Cc2ccccc2)o1,-0.73,BBB+,9.454564779999997
199,CN(C)Cc1ccc(CSCCNc2cc(Cc3ccccc3)c[nH]2)o1,-0.73,BBB+,9.454564779999997
200,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,-0.72,BBB+,13.74570668999999
201,CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,-0.72,BBB+,11.961389169999997
202,Cc1cn(C2CC(N=[N+]=N)C(CO)O2)c(=O)[nH]c1=O,-0.72,BBB+,20.278237033333337
203,Cc1cn(C2CC(NN=N)C(CO)O2)c(=O)[nH]c1=O,-0.72,BBB+,20.52740373333334
204,Cc1cn([C@@H]2C[C@H](N=[N+]=[N-])[C@H](CO)O2)c(=O)[nH]c1=O,-0.72,BBB+,13.74570668999999
205,CCCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,-0.71,BBB+,17.706505570000008
206,S=c1nc[nH]c2nc[nH]c12,-0.71,BBB+,6.7348172229999985
207,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,-0.7,BBB+,13.74570668999999
208,C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,-0.7,BBB+,20.543960339999998
209,C=CC1C[C@@H]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,-0.7,BBB+,5.982975038999999
210,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,-0.7,BBB+,13.712112095920004
211,CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,-0.7,BBB+,4.403038375920001
212,CC1N=C(N)Nc2cccc(Cl)c21,-0.7,BBB+,4.774646729999998
213,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC,-0.7,BBB+,-0.286266501
214,CC[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](CSc6nncn6C)(c6ccc(Cl)cc6)O5)cc4)CC3)cc2)c1=O,-0.7,BBB+,30.80427007333333
215,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-0.7,BBB+,10.115323119599998
216,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-0.7,BBB+,10.115323119599998
217,N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1,-0.7,BBB+,14.318122255859993
218,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,-0.7,BBB+,12.409698519999997
219,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,-0.69,BBB+,8.144155278666666
220,O=C1CC=[N+](C2CC(F)C(CO)O2)C(=O)N1,-0.69,BBB+,12.31836265
221,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCNCC1,-0.67,BBB+,12.709169671000005
222,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CC(O)CC2,-0.67,BBB+,13.475801100000004
223,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,-0.67,BBB+,22.930599058333325
224,O=C(O)c1cc[nH]c1NCCSCc1ncccc1Br,-0.67,BBB+,10.037786619999993
225,O=[N+]([O-])c1cc[nH]c1NCCSCc1ncccc1Br,-0.67,BBB+,13.925671999999993
226,NC(=O)c1cnn(C2OC(CO)C(O)C2O)n1,-0.67,BBB+,22.930599058333325
227,Nc1cc(N)c(N)cc1N,-0.67,BBB+,11.225593840833339
228,O=[N+]([O-])C1=CC=NC1NCCSCc1ncccc1Br,-0.67,BBB+,14.776400556880002
229,O=[N+]([O-])c1[nH]ccc1NCCSCc1ncccc1Br,-0.67,BBB+,13.925671999999993
230,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,-0.66,BBB+,13.678324439999988
231,O=[N+]([O-])c1cc[nH]c1NCCSCc1ccccn1,-0.66,BBB+,13.366222199999996
232,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(C)c2cc1OC,-0.66,BBB+,13.954758130000002
233,Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,-0.66,BBB+,7.273381819999994
234,O=C1NCC(c2ccccc2)C2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)O1,-0.66,BBB+,3.2191480579200014
235,O=[N+]([O-])C1=CC=NC1NCCSCc1ccccn1,-0.66,BBB+,16.724498805920007
236,Cc1ccc(NC2=NCCN2)c(Cl)c1,-0.65,BBB+,7.428602080000002
237,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,-0.64,BBB+,20.40600003
238,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,-0.64,BBB+,20.40600003
239,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-0.64,BBB+,10.240920849599997
240,CC(=O)N1CCN(c2ccc(OCC3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-0.63,BBB+,10.749595462959999
241,CC(=O)N1CCc2ccc(N(C(=O)/C=C/c3cccc(C#N)c3)N3CCN(CCC4CCCC4)CC3)cc21,-0.63,BBB+,12.144091578919992
242,CC(=O)Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,-0.62,BBB+,10.259015539999993
243,NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,-0.62,BBB+,6.612282139999995
244,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,-0.62,BBB+,6.612282139999995
245,Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,-0.6,BBB+,14.411635845000001
246,CSC(=N)N,-0.6,BBB+,4.061381550699998
247,COc1ccc2c3c1O[C@@H]1C(O)CC[C@@]4(O)C(C2)NCC[C@]314,-0.6,BBB+,12.186707497999993
248,COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)C(C2)N(C)CC[C@]314,-0.6,BBB+,12.962632843999991
249,C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1,-0.6,BBB+,9.730292736999992
250,O=S1(=O)N[C@H]2CCCN2c2ccccc21,-0.6,BBB+,7.643378878999998
251,CC(C)CC1C(=O)N2CCC[C@H]2C2O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,-0.59,BBB+,10.839764444959995
252,Cc1nc(N2CCc3ccccc3CC2)c([N+](=O)[O-])c(=O)[nH]1,-0.59,BBB+,14.236412289999999
253,NC(=O)N1c2ccccc2CC(O)c2ccccc21,-0.59,BBB+,7.314864285000004
254,O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2ccn(CCN3CCCC3)c2c1,-0.59,BBB+,5.671979092960002
255,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,-0.58,BBB+,8.07790440033334
256,C/C(=C(\CCOC(=O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1)SSC(C)C)N(C=O)Cc1cnc(C)nc1N,-0.57,BBB+,12.656513248880003
257,Oc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,-0.57,BBB+,7.046591728879995
258,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,-0.56,BBB+,15.015464476666677
259,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,-0.56,BBB+,15.015464476666677
260,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,-0.56,BBB+,15.015464476666677
261,CN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,-0.55,BBB+,9.459223812959994
262,CC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)cc1,-0.55,BBB+,14.011998120000005
263,CC(=O)OC1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OCC3(OC(C)=O)[C@H]2C(OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,-0.55,BBB+,36.17744509333335
264,CC(C)CC(CN)CC(=O)O,-0.54,BBB+,2.843175199500002
265,CC1=CN2C(CC(=O)N(C)C)=C(c3ccc(C)cc3)NC2C=C1,-0.54,BBB+,4.602759271999999
266,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,-0.52,BBB+,6.698606527999999
267,CC(=O)Nc1nnc(S(N)(=O)=O)s1,-0.52,BBB+,14.78088619
268,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,-0.52,BBB+,22.79531072500002
269,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,-0.52,BBB+,22.79531072500002
270,CN1CCC[C@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,-0.52,BBB+,7.318589479999994
271,COc1cc(/C=C/C(=O)NCCn2c(C)cc3ccccc32)cc(OC)c1OC,-0.52,BBB+,17.232891019999986
272,COc1ccc(S(=O)(=O)Nc2cc(Br)cc(F)c2Br)cc1N1CCNCC1,-0.52,BBB+,15.682257353999994
273,O=NN(CCCl)C(=O)NCCCl,-0.52,BBB+,4.055012070333336
274,O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,-0.52,BBB+,14.576408127999994
275,CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,-0.52,BBB+,12.445878677999987
276,CN(C(=O)C(c1ccccc1)c1ccccc1)C(CN1CCC(O)C1)c1ccccc1,-0.51,BBB+,7.050543769999994
277,O=C(CF)NCCCCCC(=O)Nc1ccccc1,-0.51,BBB+,5.193370403000001
278,CC(=O)Oc1ccccc1C(=O)O,-0.5,BBB+,7.703173456666672
279,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,-0.5,BBB+,8.293993902999997
280,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,-0.5,BBB+,11.254859172959996
281,C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,-0.5,BBB+,2.228723507300001
282,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,-0.5,BBB+,9.115797985666669
283,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,-0.49,BBB+,-6.93804529
284,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,-0.49,BBB+,-6.93804529
285,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,-0.49,BBB+,-6.93804529
286,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,-0.48,BBB+,9.581787572999996
287,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,-0.48,BBB+,14.053705900000004
288,CN(C)CCCN1c2ccccc2[S+]([O-])c2ccccc21,-0.48,BBB+,8.531943532999998
289,CCc1ccc(-n2cnc3c(sc4nccc(N(C)C)c43)c2=O)cc1,-0.47,BBB+,17.307953542959986
290,Cn1nnc2c(C(N)=O)ncn2c1=O,-0.47,BBB+,24.569520979999993
291,NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,-0.47,BBB+,12.856978772000007
292,CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,-0.46,BBB+,3.289132005000001
293,CC(C)(C)NC(=O)[C@@]1(c2c(C(=O)O)[nH]c3cc(Cl)ccc23)N2C(=O)[C@]21c1ccc(OCc2ccc(Cl)cc2)cc1,-0.46,BBB+,4.635739557179999
294,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,-0.46,BBB+,8.111102357
295,O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,-0.46,BBB+,10.432267386599992
296,O=C(NCCN1CCN(c2cccc3c2OCC(CO)O3)CC1)c1ccc(F)cc1,-0.45,BBB+,16.48230458400001
297,O=C(NCCN1CCN(c2cccc3c2OC[C@H](CO)O3)CC1)c1ccc(F)cc1,-0.45,BBB+,16.48230458400001
298,O=C(O)CNC(=O)c1ccccc1O,-0.44,BBB+,11.12512021
299,CCCN(CCC)CCc1cc(O)c2c(c1)CC(=O)N2,-0.43,BBB+,2.9629679870000007
300,CCCN(CCC)CCc1ccc(O)c2c1CC(=O)N2,-0.43,BBB+,2.9629679870000007
301,CCN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,-0.43,BBB+,6.448481365959999
302,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,-0.43,BBB+,17.86171977199999
303,NC1(C(=O)O)CCCC1,-0.43,BBB+,5.742462689099997
304,CC1=C(C(=O)OC(C)(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC(C)(C)C)=C(C)N1,-0.42,BBB+,10.822974617000005
305,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,-0.42,BBB+,18.688026040000008
306,CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(CN(C)C)c(O)cc3nc2-1,-0.42,BBB+,12.10114047
307,COc1cc2c(cc1CNC1CCCNC1c1ccccc1)N(S(C)(=O)=O)C(C)C2,-0.42,BBB+,16.236453718000003
308,N[C@@]1(C(=O)O)CC(=O)[C@@H]2[C@H]1[C@@]2(F)C(=O)O,-0.41,BBB+,12.786417098000005
309,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,-0.4,BBB+,10.327100939523813
310,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,-0.4,BBB+,12.602553389999995
311,C=CC#N,-0.4,BBB+,2.2191676460000003
312,CC1CN(Cc2ncccn2)CC1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,-0.4,BBB+,18.37131516
313,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,-0.4,BBB+,4.871961752333336
314,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,-0.4,BBB+,7.493468413959997
315,Cc1nc(NC(=O)C2c3ccccc3Oc3ccccc32)no1,-0.4,BBB+,17.099161229999982
316,NCCCS(=O)(=O)O,-0.4,BBB+,8.967177365000005
317,O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1,-0.4,BBB+,9.352532309999994
318,COc1cc(Nc2nn3c(NC(CO)C(C)C)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,-0.39,BBB+,16.788742577000004
319,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,-0.39,BBB+,15.792762052959988
320,CC(C)(C)/[N+]([O-])=C/c1cc[n+]([O-])cc1,-0.38,BBB+,8.804867568333334
321,CC(C)(C)/[N+]([O-])=C\c1cc[n+]([O-])cc1,-0.38,BBB+,8.804867568333334
322,CC(C)(C)[N+](=O)C=C1C=CN([O-])C=C1,-0.38,BBB+,1.7399204710000005
323,CC(C)Oc1cccc(CC(=O)N2CCC[C@](CC[N+]34CCC(c5ccccc5)(CC3)CC4)(c3ccc(Cl)c(Cl)c3)C2)c1,-0.37,BBB+,0.5667725008800006
324,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,-0.37,BBB+,7.853382338999994
325,CN(C)S(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,-0.37,BBB+,8.685280987386665
326,COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1,-0.37,BBB+,10.476004632959995
327,O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,-0.37,BBB+,17.062854463999994
328,CC(=O)C1CSc2ccccc2N1CCC1CCCCN1C,-0.36,BBB+,9.204906008299997
329,CC(=O)O[C@H]1Cc2ccccc2[C@@H](C(N)=O)c2ccccc21,-0.34,BBB+,6.840024027000004
330,CC1c2ccccc2N(C(N)=O)c2ccccc2C1C,-0.34,BBB+,6.023931415999999
331,NC(=O)C1c2ccccc2C2OC2c2ccccc21,-0.34,BBB+,8.189772294000003
332,NC(=O)N1c2ccccc2C2CC2c2ccccc21,-0.34,BBB+,6.870536185000002
333,NC(=O)[C@@H]1c2ccccc2[C@@H]2O[C@@H]2c2ccccc21,-0.34,BBB+,8.189772294000003
334,CN1C(=O)CC[C@H]1c1cccnc1,-0.32,BBB+,8.350318739999993
335,Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2,-0.32,BBB+,15.204030273333316
336,CC(=O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,-0.31,BBB+,19.071173483999996
337,CC(=O)Nc1ccc(O)cc1,-0.3,BBB+,8.357536688666666
338,CNCCc1ccccn1,-0.3,BBB+,9.22731012285714
339,Cn1c(=O)c2[nH]cnc2n(C)c1=O,-0.3,BBB+,17.93119654999999
340,NC(=O)N1c2ccccc2C2OC2c2ccccc21,-0.3,BBB+,7.471013770000005
341,ClCCl,-0.3,BBB+,-0.336843868
342,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,-0.3,BBB+,11.183162772299998
343,CC12CCC3c4ccc(O)cc4CCC3C1CC(F)C2O,-0.3,BBB+,1.3698405639999995
344,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,-0.3,BBB+,4.161925320857143
345,CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1,-0.3,BBB+,17.16982839399999
346,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](F)[C@@H]2O,-0.3,BBB+,1.3698405639999995
347,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,-0.3,BBB+,36.17744509333335
348,CC(C)c1nc(-c2ncn3c2CNC(=O)c2c(Cl)cccc2-3)no1,-0.3,BBB+,17.48740349
349,CC1(C)SSC(C)(C)[C@@H](C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)[C@@H]1NC(=O)C(N)Cc1ccc(O)cc1,-0.3,BBB+,25.198169340000003
350,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O,-0.3,BBB+,25.198169340000003
351,CC1C=Nc2c1c(=O)[nH]c(=O)n2C,-0.3,BBB+,12.866614940000003
352,CCC1(C)CC(=O)NC1=O,-0.3,BBB+,9.100121955222226
353,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,-0.3,BBB+,15.872093219999993
354,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,-0.3,BBB+,10.279899603999993
355,Cn1cnc2c1c(=O)[nH]c(=O)n2C,-0.3,BBB+,17.93119654999999
356,N#Cc1cc(C2=Nc3ccc(-c4ccccc4F)cc3NC(=O)C2)ccn1,-0.3,BBB+,11.51058545999999
357,O=C(Nc1cc(Cl)ccc1O)Nc1cc(C(F)(F)F)ccc1Cl,-0.3,BBB+,1.5551994840000014
358,[Li],-0.3,BBB+,9.290422520000002
359,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,-0.3,BBB+,4.900092721960004
360,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,-0.29,BBB+,16.278105224000004
361,CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,-0.29,BBB+,15.192078363999991
362,CN1C(=O)C2N=CN=C2N(C)C1=O,-0.29,BBB+,16.34448723499999
363,CN1C(=O)C2NC=NC2N(C)C1=O,-0.29,BBB+,17.71602363999999
364,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-0.28,BBB+,10.749595462959999
365,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,-0.28,BBB+,15.091086839999996
366,CC(Cl)Cl,-0.28,BBB+,-0.449386111
367,CN(C)Cc1ccnc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)c1,-0.28,BBB+,17.980669994000007
368,CN(C)Cc1ccnc(-c2cccc(NC3NC=CC3[N+](=O)[O-])c2)c1,-0.28,BBB+,17.389852960000013
369,CN(C)Cc1ccnc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)c1,-0.28,BBB+,14.38891036399999
370,Cc1cc(Br)cc(C)c1NC1=NCCN1,-0.28,BBB+,5.005500490000001
371,N=C(N)SCCF,-0.27,BBB+,4.575458067133336
372,CN(C)Cc1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,-0.27,BBB+,13.79672853999999
373,CN(C)Cc1ccc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)o1,-0.27,BBB+,19.374716400000008
374,CN(C)c1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,-0.27,BBB+,13.218314609999988
375,CC1NC(=O)C2(CCCC2)NC1=O,-0.26,BBB+,10.587793000000001
376,C[C@@H]1NC(=O)C2(CCCC2)NC1=O,-0.26,BBB+,10.587793000000001
377,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3csc(I)c3)CC2)C1=O,-0.25,BBB+,12.778116369959992
378,CN(C)C(=O)C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,-0.25,BBB+,2.384275722960002
379,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(I)s3)CC2)C1=O,-0.25,BBB+,12.778116369959992
380,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,-0.25,BBB+,16.56947966
381,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OC1CC(C)(C)NC(C)(C)C1,-0.24,BBB+,11.135928525000004
382,NC(=O)c1ccccc1,-0.24,BBB+,7.420339218238094
383,O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,-0.24,BBB+,6.819784889999997
384,O=[N+]([O-])c1nccn1CCCF,-0.24,BBB+,16.60964573333333
385,C#CCO,-0.23,BBB+,6.656287889999999
386,C=CCc1ccccc1OCC(O)CNC(C)C,-0.23,BBB+,5.153407583000003
387,CC(C)(O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,-0.23,BBB+,19.283901607999997
388,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,-0.22,BBB+,7.764458109999998
389,CCCN(CC1CC1)c1nc(C)nc2c1CCN2c1ccc(Cl)cc1Cl,-0.22,BBB+,5.1148589539600025
390,COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1OC,-0.22,BBB+,13.953224249999995
391,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCNC[C@@H]1OC,-0.22,BBB+,13.953224249999995
392,COc1ccc(N2CCCC2=O)cc1CNC1CCCNC1c1ccccc1,-0.22,BBB+,10.697738940599994
393,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,-0.22,BBB+,4.629760829999996
394,C[C@]12C[C@H](O)[C@H]3[C@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,-0.22,BBB+,4.629760829999996
395,Cc1cccc(Cl)c1Nc1nc2ccc(N3CCNC(C)C3)nc2n2cncc12,-0.22,BBB+,11.854456769999995
396,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,-0.22,BBB+,19.54216679
397,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@H](CO)C3)c2n1,-0.22,BBB+,19.54216679
398,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,-0.22,BBB+,18.484219
399,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,-0.21,BBB+,9.347973398599994
400,OCC(O)CO,-0.21,BBB+,8.242357485
401,CCCC(CCC)C(=O)O,-0.2,BBB+,-1.97071966
402,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,-0.2,BBB+,11.183162772299998
