num,smiles,logBB,BBB+/BBB-
213,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC,-0.7,BBB+
214,CC[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](CSc6nncn6C)(c6ccc(Cl)cc6)O5)cc4)CC3)cc2)c1=O,-0.7,BBB+
215,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-0.7,BBB+
216,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-0.7,BBB+
217,N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1,-0.7,BBB+
218,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,-0.7,BBB+
219,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,-0.69,BBB+
220,O=C1CC=[N+](C2CC(F)C(CO)O2)C(=O)N1,-0.69,BBB+
221,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCNCC1,-0.67,BBB+
222,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CC(O)CC2,-0.67,BBB+
223,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,-0.67,BBB+
224,O=C(O)c1cc[nH]c1NCCSCc1ncccc1Br,-0.67,BBB+
225,O=[N+]([O-])c1cc[nH]c1NCCSCc1ncccc1Br,-0.67,BBB+
226,NC(=O)c1cnn(C2OC(CO)C(O)C2O)n1,-0.67,BBB+
227,Nc1cc(N)c(N)cc1N,-0.67,BBB+
228,O=[N+]([O-])C1=CC=NC1NCCSCc1ncccc1Br,-0.67,BBB+
229,O=[N+]([O-])c1[nH]ccc1NCCSCc1ncccc1Br,-0.67,BBB+
230,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,-0.66,BBB+
231,O=[N+]([O-])c1cc[nH]c1NCCSCc1ccccn1,-0.66,BBB+
232,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(C)c2cc1OC,-0.66,BBB+
233,Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,-0.66,BBB+
234,O=C1NCC(c2ccccc2)C2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)O1,-0.66,BBB+
235,O=[N+]([O-])C1=CC=NC1NCCSCc1ccccn1,-0.66,BBB+
236,Cc1ccc(NC2=NCCN2)c(Cl)c1,-0.65,BBB+
237,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,-0.64,BBB+
238,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,-0.64,BBB+
239,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-0.64,BBB+
240,CC(=O)N1CCN(c2ccc(OCC3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-0.63,BBB+
241,CC(=O)N1CCc2ccc(N(C(=O)/C=C/c3cccc(C#N)c3)N3CCN(CCC4CCCC4)CC3)cc21,-0.63,BBB+
242,CC(=O)Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,-0.62,BBB+
243,NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,-0.62,BBB+
244,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,-0.62,BBB+
245,Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,-0.6,BBB+
246,CSC(=N)N,-0.6,BBB+
247,COc1ccc2c3c1O[C@@H]1C(O)CC[C@@]4(O)C(C2)NCC[C@]314,-0.6,BBB+
248,COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)C(C2)N(C)CC[C@]314,-0.6,BBB+
249,C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1,-0.6,BBB+
250,O=S1(=O)N[C@H]2CCCN2c2ccccc21,-0.6,BBB+
251,CC(C)CC1C(=O)N2CCC[C@H]2C2O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,-0.59,BBB+
252,Cc1nc(N2CCc3ccccc3CC2)c([N+](=O)[O-])c(=O)[nH]1,-0.59,BBB+
253,NC(=O)N1c2ccccc2CC(O)c2ccccc21,-0.59,BBB+
254,O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2ccn(CCN3CCCC3)c2c1,-0.59,BBB+
255,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,-0.58,BBB+
256,C/C(=C(\CCOC(=O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1)SSC(C)C)N(C=O)Cc1cnc(C)nc1N,-0.57,BBB+
257,Oc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,-0.57,BBB+
258,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,-0.56,BBB+
259,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,-0.56,BBB+
260,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,-0.56,BBB+
261,CN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,-0.55,BBB+
262,CC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)cc1,-0.55,BBB+
263,CC(=O)OC1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OCC3(OC(C)=O)[C@H]2C(OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,-0.55,BBB+
264,CC(C)CC(CN)CC(=O)O,-0.54,BBB+
265,CC1=CN2C(CC(=O)N(C)C)=C(c3ccc(C)cc3)NC2C=C1,-0.54,BBB+
266,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,-0.52,BBB+
267,CC(=O)Nc1nnc(S(N)(=O)=O)s1,-0.52,BBB+
268,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,-0.52,BBB+
269,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,-0.52,BBB+
270,CN1CCC[C@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,-0.52,BBB+
271,COc1cc(/C=C/C(=O)NCCn2c(C)cc3ccccc32)cc(OC)c1OC,-0.52,BBB+
272,COc1ccc(S(=O)(=O)Nc2cc(Br)cc(F)c2Br)cc1N1CCNCC1,-0.52,BBB+
273,O=NN(CCCl)C(=O)NCCCl,-0.52,BBB+
274,O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,-0.52,BBB+
275,CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,-0.52,BBB+
276,CN(C(=O)C(c1ccccc1)c1ccccc1)C(CN1CCC(O)C1)c1ccccc1,-0.51,BBB+
277,O=C(CF)NCCCCCC(=O)Nc1ccccc1,-0.51,BBB+
278,CC(=O)Oc1ccccc1C(=O)O,-0.5,BBB+
279,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,-0.5,BBB+
280,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,-0.5,BBB+
281,C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,-0.5,BBB+
282,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,-0.5,BBB+
283,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,-0.49,BBB+
284,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,-0.49,BBB+
285,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,-0.49,BBB+
286,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,-0.48,BBB+
287,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,-0.48,BBB+
288,CN(C)CCCN1c2ccccc2[S+]([O-])c2ccccc21,-0.48,BBB+
289,CCc1ccc(-n2cnc3c(sc4nccc(N(C)C)c43)c2=O)cc1,-0.47,BBB+
290,Cn1nnc2c(C(N)=O)ncn2c1=O,-0.47,BBB+
291,NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,-0.47,BBB+
292,CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,-0.46,BBB+
293,CC(C)(C)NC(=O)[C@@]1(c2c(C(=O)O)[nH]c3cc(Cl)ccc23)N2C(=O)[C@]21c1ccc(OCc2ccc(Cl)cc2)cc1,-0.46,BBB+
294,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,-0.46,BBB+
295,O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,-0.46,BBB+
296,O=C(NCCN1CCN(c2cccc3c2OCC(CO)O3)CC1)c1ccc(F)cc1,-0.45,BBB+
297,O=C(NCCN1CCN(c2cccc3c2OC[C@H](CO)O3)CC1)c1ccc(F)cc1,-0.45,BBB+
298,O=C(O)CNC(=O)c1ccccc1O,-0.44,BBB+
299,CCCN(CCC)CCc1cc(O)c2c(c1)CC(=O)N2,-0.43,BBB+
300,CCCN(CCC)CCc1ccc(O)c2c1CC(=O)N2,-0.43,BBB+
301,CCN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,-0.43,BBB+
302,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,-0.43,BBB+
303,NC1(C(=O)O)CCCC1,-0.43,BBB+
304,CC1=C(C(=O)OC(C)(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC(C)(C)C)=C(C)N1,-0.42,BBB+
305,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,-0.42,BBB+
306,CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(CN(C)C)c(O)cc3nc2-1,-0.42,BBB+
307,COc1cc2c(cc1CNC1CCCNC1c1ccccc1)N(S(C)(=O)=O)C(C)C2,-0.42,BBB+
308,N[C@@]1(C(=O)O)CC(=O)[C@@H]2[C@H]1[C@@]2(F)C(=O)O,-0.41,BBB+
309,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,-0.4,BBB+
310,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,-0.4,BBB+
311,C=CC#N,-0.4,BBB+
312,CC1CN(Cc2ncccn2)CC1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,-0.4,BBB+
313,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,-0.4,BBB+
314,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,-0.4,BBB+
315,Cc1nc(NC(=O)C2c3ccccc3Oc3ccccc32)no1,-0.4,BBB+
316,NCCCS(=O)(=O)O,-0.4,BBB+
317,O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1,-0.4,BBB+
318,COc1cc(Nc2nn3c(NC(CO)C(C)C)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,-0.39,BBB+
319,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,-0.39,BBB+
320,CC(C)(C)/[N+]([O-])=C/c1cc[n+]([O-])cc1,-0.38,BBB+
321,CC(C)(C)/[N+]([O-])=C\c1cc[n+]([O-])cc1,-0.38,BBB+
322,CC(C)(C)[N+](=O)C=C1C=CN([O-])C=C1,-0.38,BBB+
323,CC(C)Oc1cccc(CC(=O)N2CCC[C@](CC[N+]34CCC(c5ccccc5)(CC3)CC4)(c3ccc(Cl)c(Cl)c3)C2)c1,-0.37,BBB+
324,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,-0.37,BBB+
325,CN(C)S(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,-0.37,BBB+
326,COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1,-0.37,BBB+
327,O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,-0.37,BBB+
328,CC(=O)C1CSc2ccccc2N1CCC1CCCCN1C,-0.36,BBB+
329,CC(=O)O[C@H]1Cc2ccccc2[C@@H](C(N)=O)c2ccccc21,-0.34,BBB+
330,CC1c2ccccc2N(C(N)=O)c2ccccc2C1C,-0.34,BBB+
331,NC(=O)C1c2ccccc2C2OC2c2ccccc21,-0.34,BBB+
332,NC(=O)N1c2ccccc2C2CC2c2ccccc21,-0.34,BBB+
333,NC(=O)[C@@H]1c2ccccc2[C@@H]2O[C@@H]2c2ccccc21,-0.34,BBB+
334,CN1C(=O)CC[C@H]1c1cccnc1,-0.32,BBB+
335,Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2,-0.32,BBB+
336,CC(=O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,-0.31,BBB+
337,CC(=O)Nc1ccc(O)cc1,-0.3,BBB+
338,CNCCc1ccccn1,-0.3,BBB+
339,Cn1c(=O)c2[nH]cnc2n(C)c1=O,-0.3,BBB+
340,NC(=O)N1c2ccccc2C2OC2c2ccccc21,-0.3,BBB+
341,ClCCl,-0.3,BBB+
342,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,-0.3,BBB+
343,CC12CCC3c4ccc(O)cc4CCC3C1CC(F)C2O,-0.3,BBB+
344,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,-0.3,BBB+
345,CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1,-0.3,BBB+
346,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](F)[C@@H]2O,-0.3,BBB+
347,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,-0.3,BBB+
348,CC(C)c1nc(-c2ncn3c2CNC(=O)c2c(Cl)cccc2-3)no1,-0.3,BBB+
349,CC1(C)SSC(C)(C)[C@@H](C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)[C@@H]1NC(=O)C(N)Cc1ccc(O)cc1,-0.3,BBB+
350,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O,-0.3,BBB+
351,CC1C=Nc2c1c(=O)[nH]c(=O)n2C,-0.3,BBB+
352,CCC1(C)CC(=O)NC1=O,-0.3,BBB+
353,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,-0.3,BBB+
354,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,-0.3,BBB+
355,Cn1cnc2c1c(=O)[nH]c(=O)n2C,-0.3,BBB+
356,N#Cc1cc(C2=Nc3ccc(-c4ccccc4F)cc3NC(=O)C2)ccn1,-0.3,BBB+
357,O=C(Nc1cc(Cl)ccc1O)Nc1cc(C(F)(F)F)ccc1Cl,-0.3,BBB+
358,[Li],-0.3,BBB+
359,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,-0.3,BBB+
360,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,-0.29,BBB+
361,CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,-0.29,BBB+
362,CN1C(=O)C2N=CN=C2N(C)C1=O,-0.29,BBB+
363,CN1C(=O)C2NC=NC2N(C)C1=O,-0.29,BBB+
364,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-0.28,BBB+
365,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,-0.28,BBB+
366,CC(Cl)Cl,-0.28,BBB+
367,CN(C)Cc1ccnc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)c1,-0.28,BBB+
368,CN(C)Cc1ccnc(-c2cccc(NC3NC=CC3[N+](=O)[O-])c2)c1,-0.28,BBB+
369,CN(C)Cc1ccnc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)c1,-0.28,BBB+
370,Cc1cc(Br)cc(C)c1NC1=NCCN1,-0.28,BBB+
371,N=C(N)SCCF,-0.27,BBB+
372,CN(C)Cc1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,-0.27,BBB+
373,CN(C)Cc1ccc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)o1,-0.27,BBB+
374,CN(C)c1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,-0.27,BBB+
375,CC1NC(=O)C2(CCCC2)NC1=O,-0.26,BBB+
376,C[C@@H]1NC(=O)C2(CCCC2)NC1=O,-0.26,BBB+
377,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3csc(I)c3)CC2)C1=O,-0.25,BBB+
378,CN(C)C(=O)C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,-0.25,BBB+
379,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(I)s3)CC2)C1=O,-0.25,BBB+
380,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,-0.25,BBB+
381,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OC1CC(C)(C)NC(C)(C)C1,-0.24,BBB+
382,NC(=O)c1ccccc1,-0.24,BBB+
383,O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,-0.24,BBB+
384,O=[N+]([O-])c1nccn1CCCF,-0.24,BBB+
385,C#CCO,-0.23,BBB+
386,C=CCc1ccccc1OCC(O)CNC(C)C,-0.23,BBB+
387,CC(C)(O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,-0.23,BBB+
388,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,-0.22,BBB+
389,CCCN(CC1CC1)c1nc(C)nc2c1CCN2c1ccc(Cl)cc1Cl,-0.22,BBB+
390,COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1OC,-0.22,BBB+
391,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCNC[C@@H]1OC,-0.22,BBB+
392,COc1ccc(N2CCCC2=O)cc1CNC1CCCNC1c1ccccc1,-0.22,BBB+
393,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,-0.22,BBB+
394,C[C@]12C[C@H](O)[C@H]3[C@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,-0.22,BBB+
395,Cc1cccc(Cl)c1Nc1nc2ccc(N3CCNC(C)C3)nc2n2cncc12,-0.22,BBB+
396,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,-0.22,BBB+
397,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@H](CO)C3)c2n1,-0.22,BBB+
398,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,-0.22,BBB+
399,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,-0.21,BBB+
400,OCC(O)CO,-0.21,BBB+
401,CCCC(CCC)C(=O)O,-0.2,BBB+
402,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,-0.2,BBB+
403,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,-0.2,BBB+
404,CCC1(C)C(=O)NC(=O)NC1=O,-0.2,BBB+
405,Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C,-0.2,BBB+
406,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,-0.2,BBB+
407,CC(C)Cc1ccc(C(C)C(=O)O)cc1,-0.2,BBB+
408,CCO,-0.2,BBB+
409,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,-0.2,BBB+
410,Fc1cccc(F)c1N=C1NCCN1,-0.2,BBB+
411,NNCCc1ccccc1,-0.2,BBB+
412,O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2cnn(CCN3CCCC3)c2c1,-0.2,BBB+
413,O=C(OCc1ccccc1)N1CCC(CNc2ccncn2)CC1,-0.2,BBB+
414,S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1,-0.2,BBB+
415,NCC1(CC(=O)O)CCCCC1,-0.19,BBB+
416,CCNC(=O)C(C(N)=O)c1ccccc1,-0.19,BBB+
417,NC(=O)OCC(COC(N)=O)c1ccccc1,-0.19,BBB+
418,CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,-0.18,BBB+
419,CCC(=O)N[C@@H]1C(=O)NC(=O)NC1=NC[C@H](O)[C@H](O)[C@H](O)CO,-0.18,BBB+
420,CCCC(C)(COC(N)=O)COC(=O)NC,-0.18,BBB+
421,C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,-0.18,BBB+
422,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,-0.18,BBB+
423,C=CC=C,-0.17,BBB+
424,C=CCc1cccc(/C=N\NC(=O)CN2CCN(Cc3ccccc3)CC2)c1O,-0.17,BBB+
425,CC(C)CO,-0.17,BBB+
426,CC(N)C(=O)O,-0.17,BBB+
427,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,-0.17,BBB+
428,COC(=O)C1C(=O)C=C(Nc2cccc(OC(F)(F)F)c2)CC1C,-0.17,BBB+
429,COC(=O)[C@@H]1C(=O)C=C(Nc2cccc(OC(F)(F)F)c2)C[C@H]1C,-0.17,BBB+
430,C[n+]1ccccc1/C=N/O,-0.17,BBB+
431,O=[N+]([O-])c1nccn1CCCCCCCCF,-0.17,BBB+
432,CCCO,-0.16,BBB+
433,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,-0.16,BBB+
434,Cn1nnc2ccc(C(c3ccc(Cl)cc3)n3cncn3)cc21,-0.16,BBB+
435,Cn1nnc2ccc([C@H](c3ccc(Cl)cc3)n3cncn3)cc21,-0.16,BBB+
436,NC1=NCC2c3ccccc3Cc3ccccc3N12,-0.16,BBB+
437,[Kr],-0.16,BBB+
438,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-0.15,BBB+
439,CCCC(C)(COC(N)=O)COC(N)=O,-0.15,BBB+
440,CC(C)=O,-0.15,BBB+
441,c1ccc(-c2nnc(N3CCN(c4ncccn4)CC3)cc2-c2ccncc2)cc1,-0.15,BBB+
442,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,-0.15,BBB+
443,COc1ccc(S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1,-0.15,BBB+
444,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,-0.15,BBB+
445,NC(N)=O,-0.14,BBB+
446,CC(=O)/C=C/c1cccs1,-0.14,BBB+
447,CC(C)Nc1cccnc1N1CCNCC1,-0.14,BBB+
448,CCC1(CC)C(=O)NC(=O)NC1=O,-0.14,BBB+
449,CCOC(=O)c1ncn2c1CN(CCF)C(=O)c1cc(F)ccc1-2,-0.14,BBB+
450,ClCCCl,-0.14,BBB+
451,N#Cc1ccsc1C1=Nc2ccc(Cl)cc2NC(=O)C1,-0.14,BBB+
452,O=c1cc(NC2CCN(Cc3ccc4c(c3)CCO4)CC2)c2cc(Cl)ccc2o1,-0.14,BBB+
453,COC(C)=O,-0.13,BBB+
454,C=CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(CC1CC1)CC2,-0.13,BBB+
455,CC(C)NCCCOc1cccc(CN2CCCCC2)c1,-0.13,BBB+
456,Cl/C=C\Cl,-0.13,BBB+
457,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,-0.12,BBB+
458,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-0.12,BBB+
459,CC(C)n1nnc(NC(=O)C2c3ccccc3Oc3ccccc32)n1,-0.12,BBB+
460,CN1C[C@H](CCn2c3c(c4ccccc42)C(=O)NCC3)CC1=O,-0.12,BBB+
461,O=[N+]([O-])c1c(Cc2ccccc2)c[nH]c1NCCSCc1ccccn1,-0.12,BBB+
462,CN(C)C1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc2)CC1,-0.11,BBB+
463,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,-0.1,BBB+
464,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,-0.1,BBB+
465,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-0.1,BBB+
466,Cc1cc(=O)n(-c2ccccc2)n1C,-0.1,BBB+
467,CC(C)O,-0.1,BBB+
468,CCC(C)=O,-0.1,BBB+
469,CC(C)NCC(O)COc1cccc2[nH]ccc12,-0.1,BBB+
470,NC(=O)N1c2ccccc2C=Cc2ccccc21,-0.1,BBB+
471,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,-0.1,BBB+
472,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-0.1,BBB+
473,CC(F)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,-0.1,BBB+
474,CN(C)Cc1ccc(-c2c[nH]c(=O)c3cccc(O)c23)cc1,-0.1,BBB+
475,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,-0.1,BBB+
