num,smiles,logBB,BBB+/BBB-,predicted_energy
190,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,-0.78,BBB+,49.19743347167969
191,Cc1c(CCOC(=O)c2cc(=O)c3c(Cl)cc(Cl)cc3[nH]2)sc[n+]1C,-0.78,BBB+,12.731237411499023
192,NC(Cc1ccc(O)c(O)c1)C(=O)O,-0.77,BBB+,9.542121887207031
193,Oc1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,-0.77,BBB+,9.284220695495605
194,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-0.76,BBB+,24.873397827148438
195,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,-0.74,BBB+,16.68206024169922
196,CN(C)Cc1ccc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,-0.73,BBB+,16.087526321411133
197,CN(C)Cc1ccc(SCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,-0.73,BBB+,16.33759880065918
198,CN(C)Cc1ccc(CSCCNc2[nH]ccc2Cc2ccccc2)o1,-0.73,BBB+,11.832152366638184
199,CN(C)Cc1ccc(CSCCNc2cc(Cc3ccccc3)c[nH]2)o1,-0.73,BBB+,11.828046798706055
200,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,-0.72,BBB+,20.224224090576172
201,CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,-0.72,BBB+,16.23114776611328
202,Cc1cn(C2CC(N=[N+]=N)C(CO)O2)c(=O)[nH]c1=O,-0.72,BBB+,20.224224090576172
203,Cc1cn(C2CC(NN=N)C(CO)O2)c(=O)[nH]c1=O,-0.72,BBB+,20.224224090576172
204,Cc1cn([C@@H]2C[C@H](N=[N+]=[N-])[C@H](CO)O2)c(=O)[nH]c1=O,-0.72,BBB+,20.224224090576172
205,CCCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,-0.71,BBB+,21.11452865600586
206,S=c1nc[nH]c2nc[nH]c12,-0.71,BBB+,13.402602195739746
207,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,-0.7,BBB+,20.224224090576172
208,C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,-0.7,BBB+,49.19743347167969
209,C=CC1C[C@@H]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,-0.7,BBB+,2.684965133666992
210,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,-0.7,BBB+,17.520973205566406
211,CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,-0.7,BBB+,-0.622471809387207
212,CC1N=C(N)Nc2cccc(Cl)c21,-0.7,BBB+,5.317547798156738
213,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC,-0.7,BBB+,14.636092185974121
214,CC[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](CSc6nncn6C)(c6ccc(Cl)cc6)O5)cc4)CC3)cc2)c1=O,-0.7,BBB+,30.32211685180664
215,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-0.7,BBB+,20.47536849975586
216,COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-0.7,BBB+,20.47536849975586
217,N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1,-0.7,BBB+,17.439884185791016
218,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,-0.7,BBB+,16.282121658325195
219,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,-0.69,BBB+,11.512530326843262
220,O=C1CC=[N+](C2CC(F)C(CO)O2)C(=O)N1,-0.69,BBB+,16.38518524169922
221,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCNCC1,-0.67,BBB+,18.079866409301758
222,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CC(O)CC2,-0.67,BBB+,16.333728790283203
223,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,-0.67,BBB+,23.52228546142578
224,O=C(O)c1cc[nH]c1NCCSCc1ncccc1Br,-0.67,BBB+,11.603697776794434
225,O=[N+]([O-])c1cc[nH]c1NCCSCc1ncccc1Br,-0.67,BBB+,12.682180404663086
226,NC(=O)c1cnn(C2OC(CO)C(O)C2O)n1,-0.67,BBB+,22.255516052246094
227,Nc1cc(N)c(N)cc1N,-0.67,BBB+,9.041176795959473
228,O=[N+]([O-])C1=CC=NC1NCCSCc1ncccc1Br,-0.67,BBB+,12.682181358337402
229,O=[N+]([O-])c1[nH]ccc1NCCSCc1ncccc1Br,-0.67,BBB+,12.798627853393555
230,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,-0.66,BBB+,12.91722297668457
231,O=[N+]([O-])c1cc[nH]c1NCCSCc1ccccn1,-0.66,BBB+,12.600090980529785
232,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(C)c2cc1OC,-0.66,BBB+,28.708786010742188
233,Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,-0.66,BBB+,2.1663966178894043
234,O=C1NCC(c2ccccc2)C2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)O1,-0.66,BBB+,5.951595783233643
235,O=[N+]([O-])C1=CC=NC1NCCSCc1ccccn1,-0.66,BBB+,12.600091934204102
236,Cc1ccc(NC2=NCCN2)c(Cl)c1,-0.65,BBB+,6.747777462005615
237,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,-0.64,BBB+,30.142749786376953
238,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,-0.64,BBB+,30.142745971679688
239,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,-0.64,BBB+,18.216350555419922
240,CC(=O)N1CCN(c2ccc(OCC3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-0.63,BBB+,25.6748046875
241,CC(=O)N1CCc2ccc(N(C(=O)/C=C/c3cccc(C#N)c3)N3CCN(CCC4CCCC4)CC3)cc21,-0.63,BBB+,11.835022926330566
242,CC(=O)Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,-0.62,BBB+,1.2138547897338867
243,NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,-0.62,BBB+,1.245253562927246
244,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,-0.62,BBB+,1.245253562927246
245,Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,-0.6,BBB+,15.57320785522461
246,CSC(=N)N,-0.6,BBB+,5.254901885986328
247,COc1ccc2c3c1O[C@@H]1C(O)CC[C@@]4(O)C(C2)NCC[C@]314,-0.6,BBB+,14.024491310119629
248,COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)C(C2)N(C)CC[C@]314,-0.6,BBB+,16.27794075012207
249,C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1,-0.6,BBB+,15.903414726257324
250,O=S1(=O)N[C@H]2CCCN2c2ccccc21,-0.6,BBB+,6.993716239929199
251,CC(C)CC1C(=O)N2CCC[C@H]2C2O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,-0.59,BBB+,17.473482131958008
252,Cc1nc(N2CCc3ccccc3CC2)c([N+](=O)[O-])c(=O)[nH]1,-0.59,BBB+,12.425917625427246
253,NC(=O)N1c2ccccc2CC(O)c2ccccc21,-0.59,BBB+,4.362149238586426
254,O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2ccn(CCN3CCCC3)c2c1,-0.59,BBB+,9.773378372192383
255,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,-0.58,BBB+,7.2038164138793945
256,C/C(=C(\CCOC(=O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1)SSC(C)C)N(C=O)Cc1cnc(C)nc1N,-0.57,BBB+,17.875362396240234
257,Oc1cccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)c1,-0.57,BBB+,9.274092674255371
258,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,-0.56,BBB+,14.685888290405273
259,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,-0.56,BBB+,14.685890197753906
260,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,-0.56,BBB+,14.685891151428223
261,CN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,-0.55,BBB+,12.125614166259766
262,CC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)cc1,-0.55,BBB+,13.476507186889648
263,CC(=O)OC1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OCC3(OC(C)=O)[C@H]2C(OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,-0.55,BBB+,21.275859832763672
264,CC(C)CC(CN)CC(=O)O,-0.54,BBB+,4.257258415222168
265,CC1=CN2C(CC(=O)N(C)C)=C(c3ccc(C)cc3)NC2C=C1,-0.54,BBB+,9.88147258758545
266,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,-0.52,BBB+,-0.05942058563232422
267,CC(=O)Nc1nnc(S(N)(=O)=O)s1,-0.52,BBB+,13.253595352172852
268,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,-0.52,BBB+,27.808685302734375
269,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,-0.52,BBB+,27.808685302734375
270,CN1CCC[C@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,-0.52,BBB+,4.327173709869385
271,COc1cc(/C=C/C(=O)NCCn2c(C)cc3ccccc32)cc(OC)c1OC,-0.52,BBB+,18.17120361328125
272,COc1ccc(S(=O)(=O)Nc2cc(Br)cc(F)c2Br)cc1N1CCNCC1,-0.52,BBB+,14.75320816040039
273,O=NN(CCCl)C(=O)NCCCl,-0.52,BBB+,10.638883590698242
274,O=c1[nH]c2ccc([S+]([O-])CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1,-0.52,BBB+,8.231274604797363
275,CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,-0.52,BBB+,1.4079570770263672
276,CN(C(=O)C(c1ccccc1)c1ccccc1)C(CN1CCC(O)C1)c1ccccc1,-0.51,BBB+,3.8813915252685547
277,O=C(CF)NCCCCCC(=O)Nc1ccccc1,-0.51,BBB+,5.871070384979248
278,CC(=O)Oc1ccccc1C(=O)O,-0.5,BBB+,7.044154167175293
279,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,-0.5,BBB+,1.4079580307006836
280,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,-0.5,BBB+,23.999324798583984
281,C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,-0.5,BBB+,1.428924560546875
282,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,-0.5,BBB+,7.530693531036377
283,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,-0.49,BBB+,-6.924300193786621
284,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,-0.49,BBB+,-6.924300193786621
285,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,-0.49,BBB+,-6.924298286437988
286,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,-0.48,BBB+,9.881471633911133
287,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,-0.48,BBB+,15.561912536621094
288,CN(C)CCCN1c2ccccc2[S+]([O-])c2ccccc21,-0.48,BBB+,9.077820777893066
289,CCc1ccc(-n2cnc3c(sc4nccc(N(C)C)c43)c2=O)cc1,-0.47,BBB+,14.188922882080078
290,Cn1nnc2c(C(N)=O)ncn2c1=O,-0.47,BBB+,19.864917755126953
291,NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,-0.47,BBB+,4.968563079833984
292,CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,-0.46,BBB+,11.815099716186523
293,CC(C)(C)NC(=O)[C@@]1(c2c(C(=O)O)[nH]c3cc(Cl)ccc23)N2C(=O)[C@]21c1ccc(OCc2ccc(Cl)cc2)cc1,-0.46,BBB+,8.7838134765625
294,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,-0.46,BBB+,10.883580207824707
295,O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,-0.46,BBB+,16.110862731933594
296,O=C(NCCN1CCN(c2cccc3c2OCC(CO)O3)CC1)c1ccc(F)cc1,-0.45,BBB+,22.056777954101562
297,O=C(NCCN1CCN(c2cccc3c2OC[C@H](CO)O3)CC1)c1ccc(F)cc1,-0.45,BBB+,22.056777954101562
298,O=C(O)CNC(=O)c1ccccc1O,-0.44,BBB+,9.547672271728516
299,CCCN(CCC)CCc1cc(O)c2c(c1)CC(=O)N2,-0.43,BBB+,9.125398635864258
300,CCCN(CCC)CCc1ccc(O)c2c1CC(=O)N2,-0.43,BBB+,9.132698059082031
301,CCN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,-0.43,BBB+,11.267077445983887
302,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,-0.43,BBB+,20.889698028564453
303,NC1(C(=O)O)CCCC1,-0.43,BBB+,4.489739418029785
304,CC1=C(C(=O)OC(C)(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC(C)(C)C)=C(C)N1,-0.42,BBB+,10.612042427062988
305,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,-0.42,BBB+,21.471721649169922
306,CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(CN(C)C)c(O)cc3nc2-1,-0.42,BBB+,21.177772521972656
307,COc1cc2c(cc1CNC1CCCNC1c1ccccc1)N(S(C)(=O)=O)C(C)C2,-0.42,BBB+,11.075218200683594
308,N[C@@]1(C(=O)O)CC(=O)[C@@H]2[C@H]1[C@@]2(F)C(=O)O,-0.41,BBB+,10.172526359558105
309,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,-0.4,BBB+,13.386517524719238
310,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,-0.4,BBB+,11.303173065185547
311,C=CC#N,-0.4,BBB+,3.8689451217651367
312,CC1CN(Cc2ncccn2)CC1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,-0.4,BBB+,27.410465240478516
313,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,-0.4,BBB+,5.996738433837891
314,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,-0.4,BBB+,5.720856189727783
315,Cc1nc(NC(=O)C2c3ccccc3Oc3ccccc32)no1,-0.4,BBB+,8.940518379211426
316,NCCCS(=O)(=O)O,-0.4,BBB+,7.31532621383667
317,O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1,-0.4,BBB+,14.84313678741455
318,COc1cc(Nc2nn3c(NC(CO)C(C)C)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,-0.39,BBB+,24.5576114654541
319,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,-0.39,BBB+,14.194132804870605
320,CC(C)(C)/[N+]([O-])=C/c1cc[n+]([O-])cc1,-0.38,BBB+,8.606583595275879
321,CC(C)(C)/[N+]([O-])=C\c1cc[n+]([O-])cc1,-0.38,BBB+,8.606583595275879
322,CC(C)(C)[N+](=O)C=C1C=CN([O-])C=C1,-0.38,BBB+,8.606583595275879
323,CC(C)Oc1cccc(CC(=O)N2CCC[C@](CC[N+]34CCC(c5ccccc5)(CC3)CC4)(c3ccc(Cl)c(Cl)c3)C2)c1,-0.37,BBB+,3.5796360969543457
324,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,-0.37,BBB+,6.443946838378906
325,CN(C)S(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,-0.37,BBB+,13.651732444763184
326,COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1,-0.37,BBB+,12.832391738891602
327,O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,-0.37,BBB+,15.093411445617676
328,CC(=O)C1CSc2ccccc2N1CCC1CCCCN1C,-0.36,BBB+,8.732192039489746
329,CC(=O)O[C@H]1Cc2ccccc2[C@@H](C(N)=O)c2ccccc21,-0.34,BBB+,1.0838584899902344
330,CC1c2ccccc2N(C(N)=O)c2ccccc2C1C,-0.34,BBB+,-0.3319559097290039
331,NC(=O)C1c2ccccc2C2OC2c2ccccc21,-0.34,BBB+,1.1413440704345703
332,NC(=O)N1c2ccccc2C2CC2c2ccccc21,-0.34,BBB+,0.34313488006591797
333,NC(=O)[C@@H]1c2ccccc2[C@@H]2O[C@@H]2c2ccccc21,-0.34,BBB+,1.141343116760254
334,CN1C(=O)CC[C@H]1c1cccnc1,-0.32,BBB+,10.120831489562988
335,Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2,-0.32,BBB+,12.300520896911621
336,CC(=O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,-0.31,BBB+,9.46779727935791
337,CC(=O)Nc1ccc(O)cc1,-0.3,BBB+,6.976008415222168
338,CNCCc1ccccn1,-0.3,BBB+,8.225347518920898
339,Cn1c(=O)c2[nH]cnc2n(C)c1=O,-0.3,BBB+,20.337413787841797
340,NC(=O)N1c2ccccc2C2OC2c2ccccc21,-0.3,BBB+,6.434014320373535
341,ClCCl,-0.3,BBB+,2.4782652854919434
342,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,-0.3,BBB+,11.186388969421387
343,CC12CCC3c4ccc(O)cc4CCC3C1CC(F)C2O,-0.3,BBB+,-2.6768054962158203
344,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,-0.3,BBB+,5.812099933624268
345,CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1,-0.3,BBB+,17.280986785888672
346,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](F)[C@@H]2O,-0.3,BBB+,-2.6768054962158203
347,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,-0.3,BBB+,21.275856018066406
348,CC(C)c1nc(-c2ncn3c2CNC(=O)c2c(Cl)cccc2-3)no1,-0.3,BBB+,14.996198654174805
349,CC1(C)SSC(C)(C)[C@@H](C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)[C@@H]1NC(=O)C(N)Cc1ccc(O)cc1,-0.3,BBB+,14.419519424438477
350,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O,-0.3,BBB+,14.41952133178711
351,CC1C=Nc2c1c(=O)[nH]c(=O)n2C,-0.3,BBB+,14.078954696655273
352,CCC1(C)CC(=O)NC1=O,-0.3,BBB+,5.1975202560424805
353,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,-0.3,BBB+,18.009361267089844
354,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,-0.3,BBB+,6.170158386230469
355,Cn1cnc2c1c(=O)[nH]c(=O)n2C,-0.3,BBB+,20.297481536865234
356,N#Cc1cc(C2=Nc3ccc(-c4ccccc4F)cc3NC(=O)C2)ccn1,-0.3,BBB+,6.937337875366211
357,O=C(Nc1cc(Cl)ccc1O)Nc1cc(C(F)(F)F)ccc1Cl,-0.3,BBB+,5.1968231201171875
358,[Li],-0.3,BBB+,2.698770046234131
359,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,-0.3,BBB+,5.203293800354004
360,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,-0.29,BBB+,10.867976188659668
361,CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,-0.29,BBB+,10.544549942016602
362,CN1C(=O)C2N=CN=C2N(C)C1=O,-0.29,BBB+,20.337413787841797
363,CN1C(=O)C2NC=NC2N(C)C1=O,-0.29,BBB+,20.337413787841797
364,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-0.28,BBB+,25.674806594848633
365,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,-0.28,BBB+,8.73825454711914
366,CC(Cl)Cl,-0.28,BBB+,1.4655818939208984
367,CN(C)Cc1ccnc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)c1,-0.28,BBB+,17.267108917236328
368,CN(C)Cc1ccnc(-c2cccc(NC3NC=CC3[N+](=O)[O-])c2)c1,-0.28,BBB+,17.26711082458496
369,CN(C)Cc1ccnc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)c1,-0.28,BBB+,17.267108917236328
370,Cc1cc(Br)cc(C)c1NC1=NCCN1,-0.28,BBB+,6.2609357833862305
371,N=C(N)SCCF,-0.27,BBB+,4.5303144454956055
372,CN(C)Cc1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,-0.27,BBB+,18.507829666137695
373,CN(C)Cc1ccc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)o1,-0.27,BBB+,18.507831573486328
374,CN(C)c1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,-0.27,BBB+,17.162309646606445
375,CC1NC(=O)C2(CCCC2)NC1=O,-0.26,BBB+,7.716772079467773
376,C[C@@H]1NC(=O)C2(CCCC2)NC1=O,-0.26,BBB+,7.71677303314209
377,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3csc(I)c3)CC2)C1=O,-0.25,BBB+,12.615487098693848
378,CN(C)C(=O)C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,-0.25,BBB+,3.1391677856445312
379,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(I)s3)CC2)C1=O,-0.25,BBB+,12.566885948181152
380,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,-0.25,BBB+,17.861364364624023
381,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OC1CC(C)(C)NC(C)(C)C1,-0.24,BBB+,14.95870590209961
382,NC(=O)c1ccccc1,-0.24,BBB+,1.9200115203857422
383,O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,-0.24,BBB+,8.05640697479248
384,O=[N+]([O-])c1nccn1CCCF,-0.24,BBB+,12.463314056396484
385,C#CCO,-0.23,BBB+,3.9454002380371094
386,C=CCc1ccccc1OCC(O)CNC(C)C,-0.23,BBB+,6.114594459533691
387,CC(C)(O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,-0.23,BBB+,8.704583168029785
388,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,-0.22,BBB+,7.177165985107422
389,CCCN(CC1CC1)c1nc(C)nc2c1CCN2c1ccc(Cl)cc1Cl,-0.22,BBB+,9.260126113891602
390,COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1OC,-0.22,BBB+,19.008068084716797
391,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCNC[C@@H]1OC,-0.22,BBB+,19.008068084716797
392,COc1ccc(N2CCCC2=O)cc1CNC1CCCNC1c1ccccc1,-0.22,BBB+,11.655889511108398
393,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,-0.22,BBB+,4.347710609436035
394,C[C@]12C[C@H](O)[C@H]3[C@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,-0.22,BBB+,4.347711563110352
395,Cc1cccc(Cl)c1Nc1nc2ccc(N3CCNC(C)C3)nc2n2cncc12,-0.22,BBB+,20.22808837890625
396,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,-0.22,BBB+,16.977962493896484
397,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@H](CO)C3)c2n1,-0.22,BBB+,16.977962493896484
398,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,-0.22,BBB+,17.22887420654297
399,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,-0.21,BBB+,10.942069053649902
400,OCC(O)CO,-0.21,BBB+,9.723550796508789
401,CCCC(CCC)C(=O)O,-0.2,BBB+,1.1040010452270508
